date,temp_2m,dewpoint_2m,surface_pressure,wind_u,wind_v,water_vapour,relative_humidity,wind_speed,precipitation
2002-06-08,14.154999,7.4134827,885.1311,-2.033905,0.10751724,12.892642,63.870895,2.0367448,0.128
2002-06-09,14.849457,6.800995,885.3283,-2.1714935,0.94573593,11.598048,58.561974,2.3685017,0.017
2002-06-10,15.30777,6.8863525,885.3525,-2.637268,0.8258476,11.420258,57.195465,2.7635498,0.019
2002-06-11,15.223785,7.958954,884.8742,-3.1295242,-0.47306442,11.962433,61.874527,3.165077,0.008
2002-06-12,14.646088,6.207428,884.41327,-3.524269,-1.2432594,9.959919,56.960857,3.7371335,0.0
2002-06-13,14.882141,8.689484,883.7517,-3.0206604,-1.0988963,11.045065,66.46033,3.214337,0.0
2002-06-14,15.914886,8.735474,884.8845,-1.5368843,-0.32691574,12.880844,62.39459,1.5712694,0.0
2002-06-15,14.932465,6.628998,885.0239,-1.080101,2.103508,10.835873,57.56585,2.3646066,0.0
2002-06-16,16.044067,7.0446777,884.83484,-1.7163849,1.2721329,10.940599,55.15813,2.136422,0.0
2002-06-17,15.174103,8.01355,886.4783,-2.694233,0.3764038,12.468594,62.3031,2.7203991,0.002
2002-06-18,14.1006775,8.101318,885.9256,-2.185566,-0.17395782,12.648057,67.169914,2.1924782,0.314
2002-06-19,14.327728,6.127228,885.15314,-2.0473404,0.17393875,10.958657,57.823486,2.0547159,0.0
2002-06-20,15.41687,6.9186096,887.2548,-3.010643,0.4802742,12.63961,56.922295,3.0487103,0.006
2002-06-21,16.480072,9.852753,889.72205,-4.141636,0.9177437,16.659622,64.88516,4.242099,1.371
2002-06-22,13.654999,9.993317,888.78015,-3.3980904,1.0031433,15.702412,78.54596,3.5430655,5.085
2002-06-23,13.077423,7.024597,887.4339,-1.6677742,0.3256111,12.317027,66.70896,1.6992626,0.437
2002-06-24,13.33432,3.2667542,887.3248,-1.6272774,0.19574738,9.760312,50.513138,1.6390084,0.0
2002-06-25,14.113831,3.717926,887.3317,-1.5351944,1.2501717,10.557311,49.569885,1.9798361,0.0
2002-06-26,13.605133,6.3964233,886.63794,-2.6805916,0.22504807,11.849925,61.73246,2.690022,0.039
2002-06-27,13.133179,4.7218323,883.97095,-1.6343956,-1.0381889,11.324974,56.683846,1.9362555,0.0
2002-06-28,14.1604,5.9549866,884.0662,-1.291729,-0.81559753,11.935328,57.76199,1.5276659,0.0
2002-06-29,15.876953,6.5086975,886.39655,-1.8879089,0.5514488,11.893798,53.7362,1.9667984,0.0
2002-06-30,16.414642,6.5309143,887.4867,-1.7795143,1.3548012,11.459524,52.004433,2.2365503,0.0
2002-07-01,14.575897,8.647186,888.2297,-2.6931381,0.89045715,15.9756365,67.59192,2.836531,2.361
2002-07-02,13.291962,8.679474,888.85034,-2.9522896,0.598732,14.3989105,73.62304,3.0123901,1.47
2002-07-03,13.899445,8.300934,888.1216,-2.859211,-0.123558044,13.052071,68.98014,2.8618793,0.179
2002-07-04,13.259003,6.785034,886.8711,-2.6675339,-0.32598114,11.9750805,64.849144,2.687378,0.191
2002-07-05,13.505859,6.7858276,885.6902,-2.1553307,-0.1854744,12.278644,63.81806,2.1632962,0.113
2002-07-06,14.995239,7.068451,884.95734,-1.8735237,-0.0055007935,11.746051,59.088474,1.8735318,0.0
2002-07-07,15.809662,6.8572693,884.66077,-1.3461304,0.06386948,12.1602125,55.27557,1.3476448,0.0
2002-07-08,15.732819,5.1028137,884.33154,-1.8140945,0.24717712,10.306843,49.20768,1.8308564,0.0
2002-07-09,16.422607,3.6163025,884.0458,-1.7208519,-0.8499985,9.629463,42.4364,1.9193304,0.0
2002-07-10,17.331848,4.4277954,882.9487,0.32149887,-0.270504,11.041828,42.406532,0.42015943,0.0
2002-07-11,16.075409,1.0422058,883.5925,-0.014808655,1.9027596,7.782239,36.12481,1.9028171,0.0
2002-07-12,16.262543,5.259369,883.8539,-2.0719986,-0.07434082,12.445294,48.09207,2.0733318,0.0
2002-07-13,15.558075,8.59314,884.3049,-2.5597076,-0.38736725,16.443974,63.22371,2.5888524,0.001
2002-07-14,15.678925,8.411835,885.0044,-2.6416664,-0.36053848,13.465968,61.97106,2.6661563,0.0
2002-07-15,15.835602,7.88562,883.84174,-1.8018303,-0.9899101,10.233412,59.200035,2.0558488,0.0
2002-07-16,15.829224,6.789459,882.78925,-1.4821472,-0.33243942,11.31315,54.950226,1.5189722,0.0
2002-07-17,17.155823,2.5845337,881.8645,-1.7898521,-0.37722397,10.40508,37.657566,1.8291715,0.0
2002-07-18,17.668457,6.5035706,881.2572,-1.4664955,-1.0021057,14.636404,47.944668,1.7761827,0.0
2002-07-19,17.484467,7.5296326,882.28937,-0.95851135,-0.13479996,15.754057,52.0364,0.9679437,0.04
2002-07-20,18.594269,10.024841,883.15607,-2.3595238,-0.16962814,19.160587,57.441032,2.3656132,0.04
2002-07-21,18.528473,11.50528,882.47424,-1.9486427,-0.4415474,20.86155,63.645184,1.9980422,0.083
2002-07-22,17.905975,11.174957,883.35736,-1.3681793,1.441616,16.251911,64.749374,1.9875039,0.032
2002-07-23,17.999603,9.106842,884.6878,-2.1495476,0.3070755,13.28067,56.06041,2.1713707,0.0
2002-07-24,18.065918,7.795868,885.16125,-2.4522247,-0.6315689,11.728518,51.084114,2.5322492,0.0
2002-07-25,18.448608,7.7224426,884.6253,-2.2364044,-0.15729904,10.0352955,49.623447,2.2419295,0.0
2002-07-26,19.662567,7.8023376,884.0814,-2.376213,-0.0073509216,11.09112,46.25664,2.3762245,0.0
2002-07-27,18.961243,7.0056458,884.8045,-2.3026085,-0.73301315,11.058851,45.76147,2.4164672,0.0
2002-07-28,18.728973,7.098114,885.6189,-2.2231216,-0.4193573,10.922116,46.725147,2.2623284,0.0
2002-07-29,18.91977,6.6025696,885.29736,-1.7919006,-0.2581787,10.398359,44.62841,1.8104044,0.0
2002-07-30,18.454254,3.8912964,883.2469,-1.7405434,-0.5221901,8.200156,38.05677,1.8171884,0.0
2002-07-31,18.988373,4.2740173,883.877,-2.6980171,0.25284195,10.857655,37.808453,2.7098386,0.0
2002-08-01,17.203125,9.794525,887.2555,-4.4784126,0.8012123,15.027784,61.73549,4.5495186,0.12
2002-08-02,16.346039,9.2789,886.8564,-3.0273209,-0.15506744,13.7305765,62.967896,3.0312898,0.147
2002-08-03,16.273407,6.0665894,884.4292,-1.8771782,-0.48495483,11.32719,50.82197,1.9388087,0.0
2002-08-04,16.707245,5.2957764,883.9539,-3.0386887,-0.5161667,11.208612,46.869354,3.0822163,0.0
2002-08-05,15.680817,9.409119,885.67596,-3.4533424,0.161026,15.361813,66.277054,3.4570947,0.607
2002-08-06,15.792389,9.243927,886.5016,-2.9393501,0.17749786,13.986648,65.07863,2.9447045,0.0
2002-08-07,16.420929,7.669403,887.3511,-2.600029,0.30830002,12.616486,56.19743,2.6182437,0.0
2002-08-08,15.895874,6.8568726,888.6072,-3.697895,1.629097,10.861954,54.97035,4.0408397,0.001
2002-08-09,14.824768,7.535309,888.3741,-3.4396133,0.989727,11.80052,61.67756,3.579176,0.001
2002-08-10,14.443024,5.727844,886.6909,-3.055397,0.47134018,9.935163,55.83173,3.091539,0.015
2002-08-11,14.559479,5.449951,885.1922,-2.8269691,-0.6570473,10.764306,54.35652,2.9023209,0.0
2002-08-12,16.740936,7.1196594,884.7714,-2.1492805,-0.6944313,12.357599,53.036835,2.2586813,0.0
2002-08-13,18.710327,8.6909485,884.1225,-1.8994522,-0.7782059,14.974396,52.13341,2.0526867,0.004
2002-08-14,20.735962,9.16275,883.35565,-1.9604073,-1.2739029,16.455946,47.4637,2.3379533,0.0
2002-08-15,22.538727,8.898102,882.6262,-2.8932304,-1.5094452,19.670792,41.75793,3.263312,0.0
2002-08-16,23.116608,9.461487,882.9464,-3.532196,-1.273777,19.196186,41.87988,3.7548525,0.0
2002-08-17,21.032806,7.826996,882.70013,-4.07975,-2.1431007,14.870678,42.575317,4.6083884,0.0
2002-08-18,20.545074,9.330688,883.455,-3.974659,-1.4565659,17.001633,48.57107,4.233143,0.0
2002-08-19,19.376251,8.912506,884.0442,-2.9350853,-0.6364975,15.384504,50.766693,3.0033073,0.0
2002-08-20,20.018646,8.141937,884.4819,-2.9399414,-0.41470718,13.4688225,46.303673,2.9690466,0.0
2002-08-21,18.949432,9.190338,885.0503,-3.0925865,-0.1047287,15.389689,53.12041,3.0943594,0.0
2002-08-22,18.889984,7.9998474,884.21545,-2.8581352,-0.2040596,13.037991,49.19223,2.8654103,0.0
2002-08-23,18.43393,5.304657,883.96405,-2.675663,-0.22670746,11.149897,42.05918,2.6852503,0.0
2002-08-24,18.523193,5.2516785,882.92206,-2.9283218,-1.0403824,12.86299,41.67104,3.107646,0.0
2002-08-25,19.650543,6.824524,882.0644,-2.50634,-1.0236931,14.905832,43.298737,2.7073395,0.002
2002-08-26,20.760529,7.58963,881.85046,-2.7793007,-0.7161255,15.901195,42.599632,2.870078,0.013
2002-08-27,21.39505,8.523621,880.6247,-3.3815994,-0.7911873,16.421612,43.655865,3.4729228,0.0
2002-08-28,21.726044,9.417023,880.59875,-3.7122345,-0.88305664,19.400555,45.437843,3.815819,0.002
2002-08-29,21.463074,10.1059265,881.51904,-3.4674644,-1.309227,22.010815,48.356716,3.7063978,0.0
2002-08-30,21.189026,10.335114,882.42017,-2.514511,-0.34695053,24.116188,49.934284,2.5383344,0.175
2002-08-31,21.880157,9.361237,882.6711,-2.482399,0.9647827,19.553347,44.843708,2.6632893,0.007
2002-09-01,21.34665,9.542511,884.0455,-3.146595,0.39528275,17.315315,46.898773,3.171326,0.001
2002-09-02,20.302643,8.242706,884.6298,-3.6859093,-0.36964035,14.889774,45.809845,3.7043974,0.0
2002-09-03,19.093231,5.4790344,883.8353,-3.2546425,-0.648365,12.197166,40.852833,3.3185954,0.0
2002-09-04,19.638763,4.3663635,881.81,-2.0880623,-0.61600494,11.494779,36.54413,2.1770315,0.0
2002-09-05,21.733337,4.679352,880.1114,-1.6197433,-1.0296364,13.80873,32.831623,1.9193019,0.0
2002-09-06,22.611145,5.815277,880.4003,-3.3264847,-1.3964882,15.987833,33.67867,3.607725,0.0
2002-09-07,22.565247,10.331512,881.4244,-3.8496437,-1.4588394,19.349281,45.90012,4.1167912,0.037
2002-09-08,22.732025,11.53006,881.0861,-2.9572601,-1.3721313,21.430843,49.2025,3.2600815,0.004
2002-09-09,22.33664,12.458191,879.47174,-0.7407112,-1.5464706,26.74836,53.575047,1.7147083,0.774
2002-09-10,21.43222,10.049225,877.83765,1.1192055,-0.7247658,22.0094,48.264847,1.3333815,2.793
2002-09-11,17.681152,-2.6217957,881.7389,0.29540253,3.3546486,6.258854,24.970726,3.3676298,0.0
2002-09-12,18.807037,-1.482605,883.3856,-1.0162926,2.1581268,5.028861,25.307135,2.385448,0.0
2002-09-13,19.679016,5.5872498,885.35077,-3.5506783,0.7784233,13.827361,39.687733,3.6350048,0.082
2002-09-14,17.733002,6.9082336,887.7438,-4.4361687,1.4745445,12.365787,49.095726,4.674813,0.044
2002-09-15,17.393646,6.2145386,887.9895,-4.0877304,0.525856,10.43066,47.821735,4.1214156,0.26
2002-09-16,17.385498,5.2587585,888.4373,-4.1397705,-0.40081024,8.872931,44.7836,4.159128,0.0
2002-09-17,18.372955,7.3609924,887.09,-4.0274963,-0.41116333,12.313422,48.644886,4.0484295,0.001
2002-09-18,18.964447,7.4752197,884.3013,-3.2219086,-0.0076408386,13.687137,47.245327,3.2219176,0.0
2002-09-19,19.700531,6.379486,883.21954,-3.5467987,0.0031166077,13.003985,41.86423,3.5468001,0.0
2002-09-20,20.160858,6.4849243,883.4169,-3.3164673,-0.42700195,12.938608,40.983715,3.3438432,0.0
2002-09-21,20.624176,7.454132,883.0061,-3.3269272,-0.49703217,14.066523,42.56354,3.3638496,0.0
2002-09-22,21.730957,8.5589905,882.4231,-3.1824493,-0.073013306,16.252722,42.870335,3.183287,0.021
2002-09-23,22.28482,9.652405,882.79486,-2.9795341,-0.93847656,23.465984,44.615345,3.1238377,0.0
2002-09-24,23.030731,10.983459,881.3911,-2.7601051,-0.501976,21.724495,46.60197,2.8053806,0.0
2002-09-25,24.167206,10.132019,880.3692,-2.667591,-0.6557503,21.949947,41.11849,2.7470076,0.0
2002-09-26,25.275024,10.731873,880.4294,-2.1079369,-1.3661652,25.4738,40.055386,2.5119326,0.164
2002-09-27,22.727722,13.138641,881.7388,-0.92437744,2.1015778,30.90834,54.699932,2.2958882,2.59
2002-09-28,23.62677,12.681915,880.51373,-2.7539368,0.898571,27.105072,50.282566,2.8968256,0.041
2002-09-29,25.347046,9.084625,879.15375,-2.7179222,-0.7333679,20.437817,35.719482,2.8151252,0.0
2002-09-30,26.33371,8.102234,878.17737,-3.2100983,-0.31889725,19.681725,31.52488,3.2258992,0.0
2002-10-01,25.875244,12.499176,877.76154,-3.098751,-1.1114883,23.556187,43.43949,3.2920606,0.0
2002-10-02,25.259247,13.695526,879.3119,-1.7058716,-1.0388603,28.47903,48.71827,1.9973054,3.213
2002-10-03,20.720215,14.971405,880.9342,-1.3704338,0.22144699,30.687157,69.63819,1.3882102,34.68
2002-10-04,22.658875,13.9305725,881.33954,-2.847561,0.93082047,27.770653,57.833595,2.9958353,1.181
2002-10-05,21.832489,14.342926,882.58124,-4.12698,0.82270813,27.617794,62.463085,4.2081842,0.076
2002-10-06,22.42044,13.969574,881.39594,-2.753727,-0.89255905,26.990734,58.82577,2.8947666,0.195
2002-10-07,22.4133,15.410126,880.72095,-1.1267204,0.10096741,30.91748,64.58053,1.1312354,6.496
2002-10-08,23.941254,14.432404,880.4794,-2.152916,0.57009125,28.565292,55.291683,2.2271173,1.167
2002-10-09,22.945618,15.624908,881.97125,-4.474106,1.3015671,28.325115,63.394714,4.6595817,1.136
2002-10-10,20.861053,14.958496,883.95435,-4.2005157,0.23141861,24.342762,68.979935,4.206886,4.14
2002-10-11,21.503021,11.220398,884.01733,-3.448223,-0.59106827,18.237,51.95248,3.4985147,0.0
2002-10-12,21.37613,8.470673,883.03015,-3.594677,-0.14658356,13.469352,43.550106,3.5976644,0.0
2002-10-13,20.856262,5.528961,882.6145,-3.988987,-0.46063232,10.592845,36.754696,4.015495,0.0
2002-10-14,21.997253,7.643524,882.1964,-3.5004158,-0.5799904,11.031031,39.636482,3.5481403,0.0
2002-10-15,23.285583,8.151581,881.97107,-3.578003,-0.49417877,12.240284,37.944626,3.6119688,0.0
2002-10-16,23.500336,5.8304443,881.0653,-3.414833,-0.5837631,11.89683,31.948355,3.4643707,0.0
2002-10-17,23.576843,3.8521423,880.3283,-3.1506577,-0.44918823,9.799849,27.704403,3.1825168,0.0
2002-10-18,24.595154,5.1349487,879.5605,-2.8330688,-0.7355423,10.885356,28.5068,2.9269953,0.0
2002-10-19,25.494232,3.752716,878.14655,-2.6880608,-0.5129318,10.679123,24.529686,2.7365618,0.0
2002-10-20,24.747467,6.5700684,880.2286,-4.1852837,-0.8606987,13.328788,31.195587,4.272868,0.0
2002-10-21,23.760132,9.389069,882.14984,-4.3409767,-0.6097069,15.765426,40.089684,4.3835855,0.0
2002-10-22,23.609192,9.311188,881.40125,-3.6597786,-1.0653915,16.36397,40.24438,3.8116975,0.0
2002-10-23,24.645325,10.156525,880.21436,-3.4247398,-0.79729843,17.994425,40.02332,3.516323,0.0
2002-10-24,25.781036,9.775391,878.7989,-2.729103,-0.9448433,20.228565,36.46493,2.8880327,0.0
2002-10-25,24.368011,11.106049,879.0009,-3.0006104,-0.7089462,26.27069,43.3482,3.0832233,8.686
2002-10-26,22.828705,13.647491,879.9981,-3.8734894,-1.116703,26.07471,56.198395,4.031246,0.237
2002-10-27,24.28006,14.252075,880.1903,-2.3416252,-1.5906143,28.182213,53.550594,2.8307707,0.266
2002-10-28,22.849976,14.254547,878.84784,-1.3720818,-1.3442688,32.906395,58.37993,1.9208505,0.532
2002-10-29,22.496246,17.279083,878.6303,-0.4228897,0.62519073,35.8294,72.37535,0.75478417,24.61
2002-10-30,23.86676,16.207367,879.48016,-1.6604233,0.46979904,35.750233,62.2406,1.7256062,18.84
2002-10-31,20.466766,18.471222,880.77954,-3.6581612,0.5515518,33.50668,88.33385,3.699507,4.888
2002-11-01,21.8143,17.103119,879.845,-3.429039,0.03817749,30.322758,74.60977,3.4292514,0.208
2002-11-02,21.197784,16.623627,879.3914,-1.9891052,-0.62104034,32.35882,75.1586,2.083802,14.474
2002-11-03,22.850494,17.320038,878.09344,-1.1264725,-0.68598557,31.295887,71.020004,1.3189073,6.368
2002-11-04,24.473114,16.697174,877.33044,-0.10692978,-2.0673027,29.376625,61.91667,2.0700662,0.491
2002-11-05,22.786285,17.462982,877.6172,2.0428658,-1.3808556,34.352516,71.94349,2.4657784,26.667
2002-11-06,19.536957,17.608673,881.3755,-1.7990837,0.9454994,36.40062,88.631004,2.0324054,159.454
2002-11-07,16.116455,13.048187,885.6992,-4.5253944,2.2228088,31.46648,82.03387,5.0418324,3.612
2002-11-08,17.052643,14.643158,884.6909,-3.2690926,0.8330803,34.62335,85.727325,3.373572,8.788
2002-11-09,19.804718,15.776642,881.605,-1.7799187,-0.52363205,31.810753,77.59732,1.8553438,0.219
2002-11-10,21.194183,16.481659,881.1799,-1.1485138,-0.977993,31.828487,74.499855,1.508494,21.347
2002-11-11,19.518799,16.421356,883.9322,-4.7112617,0.4052124,32.975204,82.30279,4.728656,6.69
2002-11-12,20.492249,14.595978,883.77075,-4.0733757,-0.11493683,27.624043,68.935356,4.074997,0.601
2002-11-13,21.738464,14.033905,882.29297,-2.8554382,-0.96813965,22.730366,61.578495,3.0150988,0.0
2002-11-14,23.730927,13.650269,879.6316,-1.9361725,-0.84163666,20.892244,53.22772,2.1111884,0.0
2002-11-15,25.031372,13.989136,879.59845,-2.4340134,-0.6517792,25.6828,50.334213,2.5197692,0.002
2002-11-16,23.533722,12.206329,880.8908,-3.1505508,-0.8303604,26.152199,49.01148,3.258139,0.0
2002-11-17,24.276703,12.869507,880.0634,-2.3760414,-0.68395996,24.460667,48.954067,2.4725237,0.0
2002-11-18,23.826996,12.468964,880.5203,-3.551796,-0.019298553,22.68475,48.991436,3.5518484,0.01
2002-11-19,23.637543,10.291321,880.40283,-3.005928,-0.9389496,15.396672,42.9028,3.1491632,0.0
2002-11-20,24.08316,9.691803,879.7436,-2.2193413,-0.73077774,15.414785,40.126247,2.3365598,0.0
2002-11-21,24.983917,8.608124,880.15894,-2.383442,-0.3998375,15.811598,35.344738,2.4167469,0.0
2002-11-22,24.478241,11.956055,880.21295,-3.2766495,0.34389496,18.856348,45.551735,3.2946465,0.0
2002-11-23,25.34314,11.702545,878.41296,-1.4743118,-1.4198151,22.142376,42.5436,2.0468194,0.001
2002-11-24,25.003204,12.93277,878.9953,-0.7000656,-1.5766182,28.9869,47.067703,1.7250556,1.205
2002-11-25,23.302063,17.15152,880.9889,-3.5452423,-0.018760681,33.3135,68.373924,3.545292,3.541
2002-11-26,22.259674,16.33908,882.51904,-3.8658638,-1.0530281,30.521286,69.173416,4.006716,0.612
2002-11-27,21.877563,11.313202,882.41327,-3.3390121,-0.70809937,26.206482,51.08973,3.4132693,0.031
2002-11-28,22.249542,11.389008,881.015,-2.1788101,-1.3373871,26.504398,50.195675,2.5565245,0.0
2002-11-29,24.81958,13.407684,881.0786,-0.3852501,0.4501419,28.13134,49.083984,0.5924908,0.001
2002-11-30,25.43042,11.300049,881.47546,-3.4989548,-0.03227234,26.956554,41.212032,3.4991035,0.337
2002-12-01,24.882202,8.341766,881.40686,-3.7781372,-0.7276535,23.466606,34.924225,3.8475707,0.0
2002-12-02,24.280426,10.942474,880.26904,-2.9325104,-0.70853424,21.318178,43.105854,3.0168922,0.0
2002-12-03,25.229431,9.122772,879.82794,-3.2189102,-1.2577362,15.169149,36.062874,3.4559057,0.0
2002-12-04,26.405975,10.659393,879.9255,-3.4088821,-1.1498375,17.195978,37.279068,3.597583,0.0
2002-12-05,25.568054,13.400787,878.76733,-3.8003654,-1.6374245,21.389517,46.923668,4.138108,0.001
2002-12-06,23.97873,13.742981,878.2439,-3.3914642,-1.0201645,27.169613,52.757336,3.5415766,0.079
2002-12-07,24.498322,14.013916,879.0828,-2.3925514,-0.0992775,32.348934,52.046066,2.3946104,0.269
2002-12-08,24.8154,15.464813,878.8203,-2.0929756,0.40828323,36.08591,56.07588,2.1324263,5.019
2002-12-09,22.262848,18.635864,879.48627,-1.1073189,-0.7971535,38.54041,79.94804,1.3644078,26.315
2002-12-10,20.286224,18.243744,881.2714,-1.636158,-1.4188805,37.142,88.05909,2.165695,36.131
2002-12-11,20.87912,17.686737,881.8586,-3.0093613,-1.0275345,32.291836,81.97704,3.17995,7.532
2002-12-12,22.12912,18.037994,881.0516,-1.9223824,-1.5250702,30.924992,77.63611,2.4538527,1.559
2002-12-13,20.872925,17.740326,881.58154,-0.30093765,-1.0647125,34.74807,82.28561,1.1064249,3.73
2002-12-14,23.172363,18.750092,880.03046,-0.13411713,-1.4882088,32.909687,76.19963,1.4942399,19.715
2002-12-15,23.524231,18.305176,879.14923,-0.12035298,-1.8658257,33.18031,72.548904,1.8697033,3.0
2002-12-16,23.141785,18.87082,879.085,-0.2218628,-1.8235435,35.588676,76.91858,1.8369906,41.024
2002-12-17,22.739594,18.698761,879.8862,0.103588104,-2.0897331,37.224277,77.97191,2.092299,10.378
2002-12-18,21.015015,18.3833,880.9825,-1.0441589,-0.33965683,36.30401,84.932976,1.098014,45.567
2002-12-19,20.811066,18.430023,881.4408,-2.8672752,0.10904312,38.268112,86.25687,2.869348,26.454
2002-12-20,20.093292,18.199799,881.6397,-2.0705948,-0.021217346,37.859875,88.87023,2.0707035,34.176
2002-12-21,21.443237,18.051605,880.0786,-3.0083885,0.11450577,36.096752,81.02683,3.010567,14.975
2002-12-22,21.99646,18.425232,879.685,-2.8827477,-1.1459541,34.693665,80.19153,3.1021676,20.036
2002-12-23,21.900604,18.721954,879.6389,-0.5247879,-1.6156082,34.031933,82.17383,1.698703,2.154
2002-12-24,20.820892,18.133636,879.258,0.87345123,-1.7493515,36.219585,84.61686,1.9552871,19.568
2002-12-25,20.632751,17.852448,879.1216,-0.49228287,-0.4455185,37.63755,84.10281,0.66394967,42.308
2002-12-26,21.238922,18.32602,879.4205,-2.1457825,-1.2011566,32.75469,83.47333,2.4590974,37.892
2002-12-27,21.052124,17.5672,880.08514,-2.3774986,-1.9817238,28.034084,80.50108,3.0951138,12.358
2002-12-28,20.715668,17.149414,879.93,-1.6786118,-1.8632774,27.84967,80.043396,2.5078957,1.052
2002-12-29,21.456451,17.52008,879.7572,-1.8811073,-0.6033516,31.70647,78.29655,1.9754994,9.575
2002-12-30,21.872894,17.467957,880.562,-3.5635643,-0.13840103,33.29055,76.0777,3.5662508,10.26
2002-12-31,21.965515,17.520782,881.3267,-2.7498055,-0.039096832,33.942036,75.90155,2.7500834,1.376
2003-01-01,21.709808,16.585175,880.7175,-1.8725853,-0.4140892,26.173466,72.66103,1.9178231,1.335
2003-01-02,22.37268,17.220245,880.3702,-2.1215172,-0.5308571,30.482735,72.650185,2.1869256,2.708
2003-01-03,22.749542,18.68991,880.4984,-0.48390794,-1.3697662,36.18097,77.88176,1.4527307,23.077
2003-01-04,22.699127,18.381622,879.72986,0.7059097,-0.5870209,29.074848,76.626945,0.91809696,6.438
2003-01-05,22.614288,17.447418,879.33264,-2.6295853,0.22714996,26.99696,72.62663,2.6393778,0.773
2003-01-06,21.59076,17.783447,880.3894,-1.9012375,-0.58405685,29.44619,78.955475,1.9889259,7.372
2003-01-07,23.121796,16.516083,880.66235,-0.78421783,-1.6729546,24.923145,66.39221,1.8476403,0.037
2003-01-08,22.809052,17.157166,879.2009,0.74456024,-2.0566063,31.357346,70.46913,2.1872356,0.925
2003-01-09,21.7547,18.73639,878.8777,1.2168121,-0.9285927,40.433243,82.98399,1.5306587,34.961
2003-01-10,22.878143,18.930878,878.6277,-0.686779,0.88233185,41.07506,78.449265,1.1181122,30.336
2003-01-11,21.187012,18.064758,879.4305,-2.5813332,1.4987907,38.178947,82.3775,2.9849045,4.956
2003-01-12,21.602386,17.3107,879.83716,-2.5339928,0.015129089,24.980434,76.581154,2.5340378,4.505
2003-01-13,22.43686,17.451385,880.04877,-0.90678406,-0.9070854,23.906467,73.43192,1.2825994,0.843
2003-01-14,24.132294,16.411224,878.65344,-0.6057625,-0.59510803,20.057526,62.05616,0.8491771,0.0
2003-01-15,24.72583,16.011536,878.6842,-0.95448685,-1.6746368,26.051098,58.383125,1.9275512,0.289
2003-01-16,25.779785,16.668182,878.7289,-1.0771637,-1.5688972,27.38549,57.17488,1.9030818,0.0
2003-01-17,26.679565,16.31186,878.14655,0.081077576,-0.75862885,30.905563,53.0002,0.76294905,0.11
2003-01-18,24.570404,17.212463,879.4255,-1.3711624,-0.39128494,30.26727,63.600517,1.4258999,0.567
2003-01-19,23.345367,17.526642,879.72656,-1.529068,-1.6787033,31.429844,69.831024,2.2707033,9.943
2003-01-20,23.329254,17.03598,878.9736,0.31204605,-1.7474518,33.49928,67.76435,1.7750945,0.54
2003-01-21,23.057281,17.652985,879.3019,0.08377838,-0.28540802,35.54394,71.625755,0.2974501,5.234
2003-01-22,22.981018,18.950592,879.363,-0.9790077,-0.8913727,33.91542,78.05805,1.3240095,42.058
2003-01-23,22.86319,18.350739,878.8972,-1.529808,-1.187355,31.326534,75.72189,1.9365239,10.853
2003-01-24,22.77716,18.945038,877.83905,0.48456192,-1.4507561,35.08524,79.000595,1.5295403,15.33
2003-01-25,20.706451,17.83667,877.9939,0.8200455,-1.2201996,38.851845,83.63882,1.470157,4.966
2003-01-26,22.094818,18.901794,879.21606,0.84827423,-0.46965408,39.44906,82.12388,0.9696103,32.18
2003-01-27,20.990204,18.970673,879.47986,-1.9095268,0.65353775,39.99104,88.24524,2.0182676,18.337
2003-01-28,20.805634,18.604156,880.4858,-2.8833427,-0.45391846,38.48417,87.23166,2.9188538,29.049
2003-01-29,21.942108,18.84317,879.7328,-1.3632164,-1.0183105,33.15074,82.58918,1.7015625,4.101
2003-01-30,21.490936,18.68399,878.9405,0.95644,-1.3597031,35.239433,84.05755,1.6623988,37.458
2003-01-31,22.81778,18.904633,879.26843,0.46606827,-0.38760376,34.902287,78.60784,0.60618174,1.388
2003-02-01,22.652039,19.316498,879.9192,-1.6480637,-0.960762,34.623512,81.46668,1.9076629,2.758
2003-02-02,22.933624,19.220978,880.2933,-2.2635498,-1.1706467,33.74616,79.61312,2.5483468,2.48
2003-02-03,22.846313,19.111664,880.4581,-1.8399429,-1.2743759,33.019646,79.49201,2.2381742,27.823
2003-02-04,22.478363,18.778107,881.08093,-0.636055,-0.9325638,33.021664,79.61202,1.1288229,5.881
2003-02-05,22.654022,19.215546,880.5592,0.66490555,-0.3537445,34.66953,80.94653,0.75314975,6.537
2003-02-06,22.697906,19.401031,879.58624,-1.1785812,-0.7817154,31.086708,81.668686,1.4142604,2.083
2003-02-07,22.726562,19.360016,878.3723,-1.5312767,-0.5554161,32.13499,81.319115,1.628894,3.918
2003-02-08,21.351776,18.447021,877.95795,-1.5596161,-0.72608566,33.15152,83.528915,1.7203497,24.956
2003-02-09,22.657135,18.654968,877.3756,-1.1283264,-0.50564575,28.902706,78.14858,1.2364458,3.103
2003-02-10,21.776215,18.418854,878.5003,-2.494278,0.54367065,31.414268,81.24428,2.5528417,1.13
2003-02-11,21.529694,18.152313,879.0433,-3.0147018,0.5672531,34.713444,81.11059,3.0676055,13.335
2003-02-12,21.786469,18.533539,878.3933,-1.7910957,-0.75810623,38.35678,81.77873,1.9449291,33.271
2003-02-13,21.753448,19.10913,877.697,-0.3524742,-1.8503838,37.77823,84.94391,1.8836555,11.9
